gene,quan,ess,interact,rec,avg_cv,avg_intra_cv
YDR494W,54.22,OTHER,,0.88,0.091456666342216,0.210486939414284
YDR495C,37.82,RICH,14,1.02,0.10053340219514,0.24563724861871
YDR496C,169.13,RICH,,0.95,0.0894325319596248,0.256521841867111
YDR497C,237.22,CHEM,23,0.83,0.112627131715868,0.205102941136742
YDR498C,35.25,ESS,,0.81,0.119989986036207,0.209925879199563
YDR499W,23.3,OTHER,,0.82,0.10636975498434,0.230083937945039
YDR500C,1823.67,RICH,11,0.89,0.23665399412815,0.162714908597632
YDR501W,16.3,OTHER,,0.87,0.10232972999794,0.227507960053904
YDR502C,162.72,CHEM,5,1.01,0.139018679197164,0.228605242771664
YDR503C,29.03,OTHER,,0.91,0.106987096406004,0.214406236268543
YDR504C,20.82,OTHER,,1.08,0.151448855243208,0.368618757096288
YDR505C,53,OTHER,14,0.91,0.104060245668822,0.31197669254187
YDR506C,14.47,CHEM,,0.91,0.07844283520238,0.226418739558564
YDR507C,64.23,RICH,52,0.97,0.112224922048923,0.298244555178348
YDR508C,260.42,OTHER,,0.93,0.158602852745913,0.253833263227182
YDR509W,0.2,CHEM,,1.06,0.20197104442615,0.221529440523185
YDR510W,393.37,ESS,,1.12,0.0761387569525822,0.229502944988973
YDR511W,44.9,CHEM,17,1.12,0.149548094720456,0.160376280893789
YDR512C,112.85,CHEM,114,1.045,0.140345818156197,0.36425449115808
YDR513W,383.67,CHEM,12,0.99,0.198463948398432,0.166697441728895
YDR514C,50.62,OTHER,14,0.83,0.164096078395651,0.242219188326704
YDR515W,24.68,OTHER,4,0.91,0.193239681819105,0.274172853454407
YDR516C,161.13,OTHER,56,1.21,0.131876299143427,0.217957873184482
YDR517W,86.12,OTHER,,1.22,0.0703287447321621,0.232770389281391
YDR518W,84.43,RICH,111,0.93,0.118833776343772,0.213495084999308
YDR519W,134.17,RICH,,0.79,0.187123514056031,0.185582228967138
YDR520C,21.1,OTHER,,0.81,0.157299863145978,0.263982045529764
YDR521W,0.12,CHEM,,0.73,0.134967709253068,0.272162963879822
YDR522C,0.4,OTHER,40,0.83,0.080600910313091,0.234479463802932
YDR523C,9.73,CHEM,,0.69,0.120816474009201,0.260547938362118
YDR524C,52.2,OTHER,,1.03,0.115048733419465,0.231974325143147
YDR524C-B,9856.22,OTHER,,,0.43874011893249,0.291151495774666
YDR525W,0.37,RICH,,1.21,0.238123546508011,0.38194081758679
YDR525W-A,158.9,OTHER,,,0.15028642622761,0.336132624158611
YDR526C,0.8,ESS,,1.165,0.102515308108621,0.240595829441524
YDR527W,97.38,ESS,,0.8,0.1183613553555,0.221993689416748
YDR528W,15.02,OTHER,,0.88,0.128688840725551,0.259814434889216
YDR529C,486.12,RICH,,0.75,0.223214367534233,0.129583275408306
YDR530C,31.25,OTHER,,0.715,0.065341333178326,0.214370053291459
YDR531W,92.97,ESS,,0.77,0.1544834704604,0.264975053295636
YDR532C,27.75,RICH,,0.85,0.0912582300064094,0.271619704000195
YMR116C,1961.22,RICH,,1.02,0.193726058484793,0.146892939409698
YMR117C,9.2,ESS,,0.96,0.068702260278283,0.286046481782639
YMR118C,1.13,OTHER,,0.94,0.165696059706082,0.244608391072317
YMR119W,64.57,CHEM,15,0.96,0.125046801127975,0.272935928009557
YMR119W-A,9.03,OTHER,,0.94,0.176126632652095,0.439786651900593
YMR120C,233.37,OTHER,,1.06,0.129108513662817,0.194613705299552
YMR121C,58.75,OTHER,,1.47,0.151532564270636,0.174760844544718
YMR122C,4.68,OTHER,,1.54,0.182280877662871,0.221885112370059
YMR122W-A,1563.07,OTHER,,,0.20486544084592,0.223572991462784
YMR123W,108.23,RICH,,1.11,0.168671618435672,0.224361132507291
YMR124W,33.43,OTHER,,0.92,0.139017738486979,0.243634583445502
YMR125W,107.67,RICH,,0.94,0.137996882377229,0.26009057404243
YMR126C,35.83,OTHER,,0.82,0.149051814683219,0.305873575056363
YMR127C,23.73,OTHER,15,0.92,0.17418944397576,0.213857560867711
YMR128W,88.72,ESS,,0.74,0.186901456665475,0.243201238219823
YMR129W,64.37,CHEM,15,0.88,0.175861995889117,0.296033069583374
YMR130W,60.95,CHEM,8,0.86,0.175394331616825,0.272079983932876
YMR131C,176.58,ESS,,0.79,0.14606538588703,0.185091552818652
YMR132C,31.18,OTHER,,0.85,0.14330404088491,0.189200141241181
YMR133W,1.28,CHEM,,1.01,0.108274207355565,0.284672461246272
YMR134W,66.98,ESS,,1.16,0.10289096512519,0.261239143731399
YMR135C,32.92,OTHER,32,2,0.167745093917059,0.225875092467771
YMR135W-A,0.07,CHEM,,1.45,0.117283029730834,0.263493919906317
YMR136W,82.75,OTHER,,1.15,0.188824539744438,0.273474482921545
YMR137C,26.35,OTHER,,0.8,0.108166468975348,0.202832216588461
YMR138W,18,RICH,28,0.86,0.0971516179718988,0.213240471078367
YMR139W,45.32,OTHER,7,0.75,0.152624546315538,0.271675015441793
YMR140W,33.83,OTHER,,0.76,0.10659136112441,0.255274008342243
YMR141C,57.47,CHEM,,0.82,0.137057098774884,0.37439406884499
YMR142C,1903.68,RICH,,1.13,0.219854852172535,0.208181377647536
YMR141W-A,0.17,OTHER,,,0.130004454662665,0.189589313952719
YMR143W,2050.12,RICH,30,1.06,0.172547520258886,0.216758175393106
YMR144W,21.97,OTHER,,1.08,0.150719386920953,0.282940702885706
YMR145C,266.18,OTHER,4,1.41,0.182484685040372,0.236213382969517
YMR146C,314.73,ESS,,1.81,0.128706607171134,0.240248657644852
YMR147W,18.48,CHEM,,1.12,0.153233600349757,0.360883703308106
YMR148W,21.02,CHEM,,1.09,0.166403272246724,0.221091970744888
YMR149W,151.73,ESS,,1.33,0.161604037494977,0.251298146200968
YMR150C,61.08,OTHER,,1.3,0.228034025981886,0.300465753327805
YMR151W,4.5,OTHER,,0.98,0.0860724211764547,0.325917038745962
YMR152W,52.4,OTHER,7,1.08,0.127819798171787,0.283613223647538
YMR153W,47.53,OTHER,,0.9,0.12807101585102,0.255283776214335
YMR153C-A,1.93,OTHER,,0.75,0.130202378018899,0.35051122689375
YMR154C,12.03,OTHER,95,0.65,0.144295353085321,0.238052033201804
YMR155W,23.12,OTHER,,0.71,0.10772327574499,0.204233892367107
YMR156C,15.42,RICH,,0.71,0.136317668830618,0.184547765902675
YMR157C,32.27,OTHER,,0.93,0.115192029997329,0.238335728350946
YMR158W,41.55,RICH,,0.88,0.11385312689888,0.151871102683425
YMR158W-B,0.38,OTHER,,,0.109957422341303,0.132582521472478
YMR159C,6.52,OTHER,18,0.96,0.113630110421985,0.222663726903419
YMR160W,17.05,OTHER,,0.98,0.144960413140967,0.228878217356672
YMR161W,72.28,OTHER,34,1.14,0.221569583502984,0.240345052823958
YMR162C,51.77,OTHER,5,0.94,0.138467316255168,0.245758643784562
YMR163C,19.75,OTHER,,0.89,0.129918486084807,0.25006758737021
YMR164C,22.28,OTHER,17,1.09,0.159802878444708,0.340424029372453
YMR165C,43.28,OTHER,70,1.07,0.142436859445681,0.242920792968691
YMR166C,22.63,OTHER,,1.2,0.134626842645126,0.241886128879977
YMR167W,15.67,OTHER,,0.75,0.105440523293263,0.218783064585163
YMR168C,14.17,ESS,,0.71,0.123527967309987,0.275699724592501
YMR169C,18.35,CHEM,,0.72,0.133711490659363,0.222599748841012
YMR170C,16.22,OTHER,,0.71,0.112372230437004,0.20852538815619
YMR171C,76.97,OTHER,,0.75,0.124383277704799,0.264808845677966
YMR172W,29.6,OTHER,,0.98,0.126755898083918,0.23536450244052
YMR172C-A,0.25,OTHER,,0.96,0.102162054857022,0.266726210706168
YMR173W,152.58,CHEM,,1.17,0.105628420003129,0.166269711882872
YMR173W-A,8.63,OTHER,,1.14,0.113097316383674,0.201726654540186
YMR174C,41.92,OTHER,,1.06,0.191507681042126,0.203914597105678
YMR175W,11.28,OTHER,,1.03,0.224398061175389,0.306523222404487
YMR176W,39.93,OTHER,,0.785,0.127719999745678,0.235305322095292
YMR177W,57.47,OTHER,,0.87,0.120062169813656,0.207926449939252
YMR178W,72.77,OTHER,,0.98,0.115579262913201,0.277322115854562
YMR179W,28.55,RICH,25,0.75,0.118845734374282,0.21582768071173
YMR180C,39.5,OTHER,9,0.88,0.164945860471895,0.22776825349717
YMR181C,59.53,OTHER,,0.99,0.0931809444839728,0.233857203761883
YMR182C,40.28,OTHER,,1.08,0.105185699452909,0.214683996528691
YMR183C,98.23,OTHER,,0.95,0.142506252135711,0.222613104121423
YMR184W,52.92,OTHER,,0.93,0.237118780783602,0.271928378498723
YMR185W,42.37,ESS,,0.68,0.0983395272477627,0.230249639595351
YMR186W,1377.63,OTHER,,0.77,0.152489174161583,0.222074173630431
YMR187C,16.12,OTHER,5,0.75,0.0978208800310875,0.232298271075313
YMR188C,67.87,RICH,,1.06,0.0748054529383904,0.280568896451066
YMR189W,76.1,CHEM,,0.8,0.122066369323734,0.217939492707447
YMR190C,29.35,RICH,35,0.86,0.123962089961425,0.22756034514564
YMR191W,47.6,CHEM,,0.96,0.136611468074541,0.268228307316001
YMR192W,45.9,OTHER,,1.04,0.112337709901834,0.274344527344406
YMR193W,39.28,RICH,,1.08,0.0574210794074098,0.234669101018778
YMR193C-A,1.2,OTHER,,0.92,0.126097481524102,0.209915593320837
YMR194W,1038.5,RICH,,1.02,0.166355512221773,0.194981575734534
YMR194C-A,9.3,OTHER,,,0.131463987473846,0.268719136537972
YMR195W,311.62,OTHER,,1.25,0.223523532128518,0.15516116074138
YMR196W,50.85,OTHER,,0.88,0.11689874850185,0.225420053763647
YMR197C,83.15,ESS,,0.96,0.12301703010484,0.259891231040363
YMR198W,19.23,CHEM,240,0.87,0.0904027439694594,0.276059305689469
YMR199W,84.38,OTHER,,1.11,0.12496238829099,0.201086389139846
YMR200W,136.55,ESS,,1.01,0.160882598766157,0.254761320863554
YMR201C,26.43,OTHER,32,1.11,0.153125024155712,0.221576917780596
YMR202W,298.25,RICH,,1.2,0.132661676556127,0.215549635108854
YMR203W,224.97,ESS,,1.04,0.103244696718666,0.166207239189439
YMR204C,10.48,OTHER,,1.01,0.12562097384713,0.213904888710927
YMR205C,477.73,RICH,,1.2,0.154655285463347,0.178691615005958
YMR206W,22.53,OTHER,,1.38,0.136722102424543,0.21298923965466
YMR207C,40.93,CHEM,,1.15,0.110193394048153,0.230823502741415
YMR208W,81.53,ESS,,0.9,0.136933386910142,0.296629525475116
YMR209C,32.32,OTHER,,0.99,0.14109851000655,0.21164747522701
YMR210W,22.77,OTHER,35,0.8,0.114313899812336,0.256645711651464
YMR211W,25.7,ESS,,0.93,0.107670611185592,0.267323008381072
YMR212C,71.58,OTHER,,0.96,0.106917616234148,0.304866436866272
YMR213W,30.07,ESS,,1.16,0.127191140858013,0.195085346931361
YMR214W,53.7,OTHER,30,1.2,0.161855295265202,0.30106010523747
YMR215W,135.77,OTHER,,1.33,0.139792476248259,0.234058518296986
YMR216C,58.1,RICH,,1,0.140387536701265,0.257929124558153
YMR217W,478.98,OTHER,,1.07,0.137351749596402,0.207613105979087
YMR218C,32.08,ESS,,0.83,0.139802086657741,0.269990317073816
YMR219W,47.03,RICH,22,0.86,0.103656633455207,0.275463986386255
YMR220W,77.2,ESS,,0.81,0.0970298363208167,0.272859498896577
YMR221C,70.3,OTHER,,1.09,0.129344641634614,0.235036078302483
YMR222C,56.05,OTHER,,1.23,0.161057953373407,0.244838284134976
YMR223W,32.57,RICH,27,0.95,0.121300257881722,0.220275579725594
YMR224C,29.35,RICH,48,0.85,0.101128321822895,0.249451835543363
YMR225C,91.52,OTHER,,0.91,0.104483629233853,0.261025690760617
YMR226C,137.33,OTHER,,0.79,0.115240294255594,0.207182911355342
YMR227C,32.78,OTHER,,0.89,0.113236481719606,0.261225639551552
YMR228W,32.2,RICH,,0.96,0.111004601689157,0.295178486638626
YMR229C,164.7,ESS,,0.88,0.163205457240932,0.245186733915721
YMR230W,1484.4,RICH,,0.97,0.167692849748592,0.19390064466354
YMR231W,33.72,OTHER,,1.01,0.118302003181987,0.251743436982278
YMR232W,32.82,OTHER,34,0.82,0.108189818303439,0.256561266987576
YMR233W,30.68,OTHER,3,1.01,0.130684021949048,0.210511877774843
YMR234W,40.55,OTHER,,1.01,0.16568413127258,0.281595316171585
YMR235C,184.68,ESS,,0.97,0.116073521225333,0.233573081837911
YMR236W,120.23,ESS,,1.02,0.159153007259491,0.227980151178735
YMR237W,78.47,OTHER,,0.83,0.115516657591215,0.224564362641476
YMR238W,122.58,OTHER,,0.88,0.13857909801772,0.254795716354467
YMR239C,42.73,ESS,,0.91,0.121114850165563,0.293973424032799
YMR240C,29.9,ESS,,1,0.0760764699612911,0.226720460439825
YMR241W,260.37,OTHER,,1.05,0.143062147672971,0.15191606394997
YMR242C,757.4,RICH,,1,0.223873204535258,0.154790776714653
YMR243C,216.45,OTHER,16,1.18,0.120565850500488,0.216247601343421
YMR244W,1.45,OTHER,,1.15,0.173174932856527,0.208507625789693
YMR244C-A,97.35,CHEM,,1.28,0.186151522324451,0.155820424428721
YMR245W,13.43,OTHER,,1.09,0.146256244928361,0.211631443603892
YMR246W,310.08,OTHER,,1.14,0.0827507500886709,0.221548688429689
YMR247C,46.3,OTHER,,0.77,0.0939287360011939,0.275874045794883
YMR250W,37.55,CHEM,,1.01,0.105335079421931,0.222200289426668
YMR251W,4.22,OTHER,,1.25,0.145445954492822,0.219067082680681
YMR252C,42.13,OTHER,,1.14,0.156689900853345,0.248657375277456
YMR253C,26.22,OTHER,,0.94,0.115540738872376,0.210445275845787
YMR254C,1.12,OTHER,,1,0.0844306489390863,0.357502297345347
YMR255W,60.38,OTHER,,1.16,0.104795445593515,0.338955731768581
YMR257C,15.97,RICH,,0.96,0.103345532931707,0.275144919490847
YMR258C,47.32,OTHER,,0.84,0.11861290894884,0.25824619515349
YMR259C,58.22,OTHER,,1.02,0.122006836552803,0.3222582899081
YMR260C,844.23,ESS,,0.89,0.126536331589996,0.228530728660429
YMR261C,82.52,OTHER,4,0.97,0.120492308841999,0.213352560782714
YMR262W,26.48,OTHER,,1.07,0.0951670424217999,0.308716384160069
YMR263W,52.38,RICH,76,1.25,0.193263702121941,0.284150840812652
YMR264W,106.53,OTHER,,1.41,0.208417707749229,0.24904785449705
YMR265C,12.1,OTHER,,1.92,0.151207243162648,0.192569989023784
YMR266W,75.1,CHEM,,1.01,0.125889415165804,0.206381878761389
YMR267W,60.5,RICH,,1.02,0.116783023352832,0.266303076397314
YMR268C,26.58,ESS,,0.9,0.144710484634104,0.261403760210364
YMR269W,234.48,RICH,26,0.8,0.205994545487447,0.228930235974744
YMR270C,43.97,ESS,,0.86,0.13265123247216,0.281797249014497
YMR271C,20.05,OTHER,4,1,0.11858142264087,0.201385353178819
YMR272C,188.03,OTHER,235,1.12,0.114150624501869,0.189065998599094
YMR273C,43.3,OTHER,16,1.15,0.131760821544031,0.235880233280492
YMR274C,30.12,OTHER,,1.33,0.144382946902423,0.226028034963187
YMR275C,37.13,RICH,36,1.27,0.13794574350772,0.250858697800207
YMR276W,168.67,OTHER,,1.32,0.158168353725326,0.255185893801833
YMR277W,54.08,OTHER,,1.15,0.129637374615701,0.225269706232932
YMR278W,42.12,OTHER,,0.975,0.111662175086117,0.240997215675009
YMR279C,0.58,OTHER,,1,0.0951020930927904,0.26596424761555
YMR280C,5.7,OTHER,,1.01,0.186367304334289,0.263726887616222
YMR281W,34.98,ESS,,1,0.177334529590735,0.317267640691993
YMR282C,42.3,RICH,36,0.91,0.138350596050337,0.223506045329833
YMR283C,18.5,OTHER,17,0.9,0.112977896362849,0.276749147673918
YMR284W,32.25,OTHER,23,0.93,0.104719492855017,0.254984946109468
YMR285C,45.92,OTHER,,1,0.134902325732079,0.295867687313848
YMR286W,112.6,RICH,,0.89,0.181392223708143,0.146601513324739
YMR287C,29.62,RICH,,0.87,0.152538154747373,0.273283048897537
YMR288W,34.1,ESS,,0.77,0.103045277833509,0.21265671782901
YMR289W,49.47,OTHER,,0.85,0.147417808746851,0.273443123729156
YMR290C,166.13,ESS,,0.95,0.164415354931592,0.232746876993104
YMR290W-A,0.17,ESS,,1,0.217071818063492,0.45132254911118
YMR291W,72.83,OTHER,,1.08,0.175058459701296,0.262092606293784
YMR292W,227.88,OTHER,,0.95,0.164098916968356,0.236617107035033
YMR293C,21.45,RICH,,1.03,0.192248728414829,0.348437454818039
YMR294W,21.45,OTHER,124,1.01,0.139113938748715,0.249763818819002
YMR294W-A,1.78,OTHER,,1.1,0.252602953445764,0.3749722714971
YMR295C,253.15,OTHER,,1.41,0.234451786390571,0.204225850835118
YMR296C,222.55,ESS,,1.44,0.135439575107446,0.200559112146639
YMR297W,268.27,OTHER,,1.21,0.0906283593696199,0.175737312935997
YMR298W,134.4,ESS,,0.97,0.179891899164697,0.241689918727779
YMR299C,30.3,OTHER,66,0.88,0.100029074743606,0.249200951897405
YMR300C,179.48,RICH,,0.75,0.140741935590692,0.226400335027233
YMR301C,48.02,ESS,,0.97,0.0922962833121147,0.254495136380905
YMR302C,52.3,OTHER,35,1.06,0.154724277349515,0.214043407235829
YMR303C,6.82,OTHER,,1.34,0.135855206248087,0.170158181222732
YMR304W,43.2,OTHER,,0.87,0.0558145414954974,0.240458021505556
YMR304C-A,73.32,OTHER,,1.02,0.143989849275773,0.3481766627478
YMR305C,701.08,OTHER,,0.9,0.145899872374651,0.182913623199655
YMR306W,9.28,OTHER,,0.86,0.0922105341868981,0.229118571378942
YMR306C-A,6.92,OTHER,,0.83,0.111213250641587,0.292278850130681
YMR307W,1415.65,RICH,117,,0.132020194079448,0.20163416219882
YMR308C,166.88,ESS,,0.85,0.142390153559111,0.211682252293075
YMR309C,200.07,ESS,,0.79,0.0928039903506433,0.218865244761632
YMR310C,59,OTHER,,0.99,0.094332489775878,0.215142074130986
YMR311C,112.6,OTHER,,0.89,0.0963697698066475,0.283200708715266
YMR312W,34.47,RICH,63,0.93,0.139470344678852,0.350587060520203
YMR313C,50.48,OTHER,,0.85,0.155818712095646,0.257124150597086
YMR314W,228.77,ESS,,0.92,0.107727279716318,0.294252888428553
YMR315W,125.27,OTHER,,0.99,0.11460674544043,0.258885744930256
YMR316W,41.47,OTHER,,0.88,0.0931285454672133,0.297733498451233
YMR316C-A,1.35,OTHER,,0.97,0.102735349380684,0.491531582231025
YMR316C-B,8.17,OTHER,,0.88,0.0973191459126447,0.194506396444802
YMR317W,4.8,OTHER,,0.85,0.10531577968838,0.182891516112962
YMR318C,223.75,OTHER,18,0.8,0.100659709979431,0.200848808026302
YMR319C,51.95,OTHER,16,0.85,0.137383059010956,0.250057982723777
YMR320W,2,OTHER,,0.92,0.12700911105357,0.345977145607754
YMR321C,4.08,OTHER,,1.05,0.235042374348717,0.129637401069222
YMR322C,0.02,CHEM,54,0.9,0.0767724942569048,0.178568097027337
YMR323W,0,OTHER,,1.02,0.150327387717857,0.227568517859331
YMR324C,0,OTHER,,1.07,0.14272968196355,0.167583357924303
YMR325W,0,OTHER,,0.95,0.254066861992756,0.313508779577898
YNL067W,645.53,RICH,,1.06,0.0637297646083341,0.14242341216015
YNL066W,175.07,OTHER,,1.06,0.116952164694427,0.176452202053009
YNL065W,115.13,OTHER,,0.89,0.105024074667256,0.243542822023018
YNL064C,394.45,RICH,,0.86,0.177502445239018,0.280583636119169
YNL063W,26.23,CHEM,,0.98,0.119063190454249,0.229298646283053
YNL062C,41.32,ESS,,1.09,0.119481239935057,0.271998605140951
YNL061W,142.35,ESS,,0.84,0.115251245982967,0.205953394420819
YNL059C,130.93,RICH,,1.06,0.120421058467176,0.243938518225475
YNL058C,64.2,CHEM,,1.01,0.16588618353792,0.247462500319058
YNL057W,2.02,OTHER,,1.09,0.247478533334698,0.29012720931944
YNL056W,67.3,OTHER,41,1.85,0.170824448154806,0.264238224685278
YNL055C,937.68,RICH,,3.57,0.108963777052125,0.18286345489259
YNL054W-A,0,OTHER,,,0.114842842686217,0.231595742737114
YNL054W,37,RICH,,0.87,0.164763260787944,0.222322184672285
YNL053W,66.9,OTHER,,1.1,0.132630112756579,0.201959700402502
YNL052W,179.35,OTHER,,1.25,0.136360402856711,0.22144027061847
YNL051W,40.2,RICH,119,1.21,0.13029221649707,0.294633373004468
YNL050C,50.45,CHEM,,1.08,0.208754075676793,0.240455572773924
YNL049C,58.43,OTHER,,0.87,0.119885635329959,0.241155620510608
YNL048W,49.97,OTHER,,0.92,0.160573481371949,0.265318453912933
YNL047C,33.37,OTHER,,1.28,0.153363859331461,0.291113832383318
YNL046W,44.17,OTHER,12,1.22,0.120168165992064,0.199033096997374
YNL045W,88.2,OTHER,,1.11,0.117842884268378,0.250404035331475
YNL044W,155.18,OTHER,,1.07,0.159965884743892,0.244626429862316
YNL043C,2.87,OTHER,,1,0.156913166559708,0.325175075295446
YNL042W-B,98.22,OTHER,,,0.153301090621119,0.11981840638607
YNL042W,38.5,OTHER,,0.89,0.106946991657056,0.321776795447854
YNL041C,54.78,OTHER,101,0.99,0.118783784497003,0.271925098268193
YNL040W,41.17,OTHER,,1.08,0.158217020314246,0.218283067341078
YNL039W,52.22,ESS,,1.03,0.123459157848783,0.215735523380785
YNL038W,71.17,ESS,,1.05,0.0900280915708891,0.231936418524743
YNL037C,312.7,OTHER,32,0.93,0.144032354621471,0.263320843656101
YNL036W,222.22,ESS,,2.33,0.144263644156388,0.25032688803157
YNL035C,39.32,OTHER,,1,0.0968123181584928,0.257426237633967
YNL034W,0.33,OTHER,,0.92,0.0979819434620809,0.175226566299359
YNL033W,3.63,OTHER,,0.89,0.0736398214905031,0.209172358444776
YNL032W,44.55,OTHER,,1.25,0.121000614239061,0.273096622719589
YNL031C,1542.6,OTHER,18,1.24,0.115064663657228,0.173049833217896
YNL030W,1359.93,OTHER,,1.25,0.234207701268792,0.23533605832556
YNL029C,31.38,OTHER,,1.09,0.136444554077339,0.227981502476539
YNL028W,0.15,OTHER,,0.95,0.0982793084518094,0.252274142634616
YNL027W,46.67,OTHER,,0.81,0.141296506709356,0.189873068261864
YNL026W,48.73,ESS,,0.67,0.139216591434836,0.249025079924779
YNL025C,28.67,RICH,,0.83,0.141456344002306,0.213190831698128
YNL024C-A,139.78,ESS,,,0.102926752172084,0.304503990836339
YNL024C,43.52,RICH,,0.84,0.169549963121413,0.265949957703223
YNL023C,38.5,OTHER,7,0.89,0.105710327976356,0.239133375130903
YNL022C,64.97,OTHER,,0.85,0.118457514145323,0.205326767034353
YNL021W,44.88,OTHER,38,1.35,0.139968837874919,0.25322686870381
YNL020C,15.33,OTHER,,1.13,0.111146533998052,0.244464884556121
YNL019C,1.73,OTHER,,0.92,0.0758312088375987,0.203204547677957
YNL018C,1.07,OTHER,,0.92,0.0944114569677353,0.173311032009168
YNL017C,1.8,OTHER,,0.9,0.192843711685111,0.21559233801065
YNL016W,279.77,OTHER,46,0.97,0.15941148631943,0.228927646131375
YNL015W,201.48,OTHER,,1.13,0.168285586067304,0.248303743985072
YNL014W,13.27,CHEM,,0.85,0.161349843241453,0.242765517432518
YNL013C,1.52,OTHER,,0.89,0.203120488360852,0.330476513257921
YNL012W,10.15,OTHER,,0.9,0.087348492210749,0.362574173429093
YNL011C,34.3,CHEM,,0.79,0.119641227682302,0.258756753002533
YNL010W,360.4,OTHER,33,0.91,0.123293519689015,0.270595279770536
YNL009W,16.2,OTHER,,0.69,0.114085031415935,0.262915342804828
YNL008C,41.65,OTHER,,0.905,0.0962686951899964,0.280705424227001
YNL007C,313.52,ESS,,0.89,0.27221891772905,0.312605517247227
YNL006W,52.98,ESS,,0.9,0.101562036308101,0.241088809030807
YNL005C,65.75,RICH,,0.78,0.0876727188724264,0.270853981996603
YNL004W,110.3,OTHER,,0.94,0.108764090305717,0.236464985431875
YNL003C,47,RICH,36,0.73,0.141941177213789,0.291503709255951
YNL002C,239.05,ESS,,0.85,0.107025931707196,0.225439344139905
YNL001W,77.37,OTHER,,0.9,0.133043606090216,0.345992012330928
YNR001C,271.4,OTHER,,0.96,0.153194883873606,0.214734376773501
YNR001W-A,0.57,OTHER,,,0.16775150322791,0.308670832315288
YNR002C,8.42,OTHER,,1.06,0.121337837820096,0.243852678932159
YNR003C,48.7,ESS,,0.9,0.135024973838558,0.248688836625949
YNR004W,16.97,RICH,,0.91,0.106369299965998,0.336811674903895
YNR005C,0.12,OTHER,,0.78,0.10741853495063,0.260970224302775
YNR006W,52.28,RICH,139,0.75,0.167956512910385,0.242348293562329
YNR007C,27.95,OTHER,,0.73,0.131804170725035,0.270779898227737
YNR008W,27.18,OTHER,,0.93,0.138629104215393,0.236379327048316
YNR009W,40.52,OTHER,,1,0.158668569012743,0.212106698382585
